Job,Link,Company,Date,Rating,Timestamp,City,Internship,Salary,Currency,B/N,Explored,Details,Keywords
Cloud Operations Level 1 Monitoring,job/4495357,Adecco Bulgaria Ltd.,28.08.18,0,10.09.18,София,0,0,0,0,1,,
Junior / Middle PHP developer,job/4495113,АРГОН ООД,28.08.18,0,10.09.18,Варна,0,0,0,0,1,,
Технически ръководител В и К,job/4495183,ПИРИН ГОЛФ И КЪНТРИ КЛУБ ЕАД,28.08.18,0,10.09.18,Банско,0,0,0,0,1,,
Сътрудник в сервиз на фирмата,job/4493562,АТАЛОМА EООД,28.08.18,0,10.09.18,Бургас,0,0,0,0,1,,
Техник - Сателитна телевизия и  изграждане и поддръжка на интернет мрежа,job/4494936,БУЛСАТКОМ ЕАД  - Регион Северна България,28.08.18,0,10.09.18,Плевен,0,0,0,0,1,,
Администратор (поддръжка) на уеб сайтове,job/4494941,ИНТЕРНЕТ МЕДИА ГРУП ООД,28.08.18,0,10.09.18,Пловдив,0,0,0,0,1,,
Affilate Marketing Specialist,job/4494938,MOORCODE SOFIA Ltd.,28.08.18,0,10.09.18,София,0,0,0,0,1,,
Senior Web Developer,job/4494818,Пи Еф Джи България ЕООД,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Front-end developer,job/4494746,Ваиос ООД,27.08.18,0,10.09.18,Варна,0,0,0,0,1,,
IT лектори,job/4494723,ИЛИЕВ БИЗНЕС ГРУП ЕООД ,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Senior .NET Software Engineer,job/4494633,Interconsult Bulgaria Ltd.,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Front end програмист,job/4494494,ГРАЙНД УЕБ СТУДИО ООД,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Experienced Full-stack Web Developer,job/4494439,АПТУСО ООД,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Junior Full-stack Web Developer,job/4494424,АПТУСО ООД,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Junior Full-stack Web Developer,job/4494409,АПТУСО ООД,27.08.18,0,10.09.18,Стара Загора,0,0,0,0,1,,
Experienced Full-stack Web Developer,job/4494407,АПТУСО ООД,27.08.18,0,10.09.18,Стара Загора,0,0,0,0,1,,
СПЕЦИАЛИСТ ОПЕРАЦИИ И КОНТРОЛ,job/4494348,БУЛГРАМ ЕООД,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Програмист,job/4494271,Соларис ИТ ООД,27.08.18,0,10.09.18,София,0,0,0,0,1,,
СЛУЖИТЕЛ ПРОДАЖБИ ПО ТЕЛЕФОН,job/4493429,ЕН ТИ МЕНИДЖМЪНТ ЕООД,27.08.18,0,10.09.18,Пловдив,0,0,0,0,1,,
Консултант продавач за GSM магазин и сервиз,job/4493880,Вес Ан Комерс ЕООД,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Sales Assistant - Bulgarian and International markets,job/4493547,ПОЛАР МОДА ЕООД,27.08.18,0,10.09.18,София,0,0,0,0,1,,
EMBEDDED C DEVELOPER FOR LINUX,job/4493559,MM Solutions AD,27.08.18,0,10.09.18,София,0,0,0,0,1,,
JUNIOR C DEVELOPERS,job/4493554,MM Solutions AD,27.08.18,0,10.09.18,София,0,0,0,0,1,,
eSports Analyst,job/4493802,УлтраПлей ООД,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Experienced Java Developers,job/4493327,MUSALA SOFT AD,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Техник за монтаж и поддръжка на интернет мрежа и сателитна телевизия,job/4493810,БУЛСАТКОМ ЕАД - клон Северна България,27.08.18,0,10.09.18,Русе,0,0,0,0,1,,
Javascript developer,job/4493672,DIV SOFT LTD,27.08.18,0,10.09.18,Пловдив,0,0,0,0,1,,
Technology Analyst,job/4493781,COCA-COLA BULGARIA EOOD,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Salesforce Developer,job/4493818,COCA-COLA BULGARIA EOOD,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Artificial Intelligence Lead Developer,job/4493807,COCA-COLA BULGARIA EOOD,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Senior Full Stack Developer,job/4493800,COCA-COLA BULGARIA EOOD,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Intermediate Front-End Developer,job/4493655,MWD TECHNOLOGIES Ltd,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Experienced Quality Assurance Engineers,job/4493308,MUSALA SOFT AD,27.08.18,0,10.09.18,Русе,0,0,0,0,1,,
Senior Front-end Developer with React.js and Redux,job/4493750,Пи Еф Джи България ЕООД,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Java/ AngularJS/ JavaScript Devs,job/4493298,MUSALA SOFT AD,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Smart Home Software Engineers,job/4493283,MUSALA SOFT AD,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Data QA,job/4493284,South Gate Tech Ltd.,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Ел. техник,job/4493241,ВАЛ-КОМ 2010 ЕООД,27.08.18,0,10.09.18,Бургас,0,0,0,0,1,,
Senior Wordpress Developer,job/4493112,ОДЕОН-КОНСТАНЦА ЕООД,27.08.18,0,10.09.18,Варна,0,0,0,0,1,,
PHP developers (Junior / Medior),job/4493033,АЙ ТИ - ФЪРМ ЕООД,27.08.18,0,10.09.18,Варна,0,0,0,0,1,,
Technical Support Engineer - SQL & Linux,job/4493519,HMG LINKS Ltd,27.08.18,0,10.09.18,София,0,0,0,0,1,,
IT Recruiter,job/4493527,MiNDS People & Solutions / Майндс ООД,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Лектор софтуерно тестване (Manual QA lecturer),job/4492792,ИЛИЕВ БИЗНЕС ГРУП ЕООД ,27.08.18,0,10.09.18,София,0,0,0,0,1,,
АДМИНИСТРАТОР НА ОНЛАЙН МАГАЗИН,job/4492727,ЕС О ЕС ЛОКСМИТ ООД,27.08.18,0,10.09.18,София,0,0,0,0,1,,
SharePoint Developer,job/4492628,Булпрос Консултинг АД,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Senior .NET Developer - Back-end,job/4492626,Булпрос Консултинг АД,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Специалист Телекомуникации,job/4492589,КАМУСАТ БЪЛГАРИЯ ЕООД,27.08.18,0,10.09.18,София,0,0,0,0,1,,
.NET Developer,job/4492961,Апойнт Партнърс ООД,27.08.18,0,10.09.18,Пловдив,0,0,0,0,1,,
.NET Developer,job/4492965,Апойнт Партнърс ООД,27.08.18,0,10.09.18,София,0,0,0,0,1,,
ТЕХНИЧЕСКИ РЪКОВОДИТЕЛ – част Токозахранване,job/4492957,Апойнт Партнърс ООД,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Експерт Електрозахранване,job/4492954,Апойнт Партнърс ООД,27.08.18,0,10.09.18,София,0,0,0,0,1,,
ИНЖЕНЕР ПРИДОБИВАНЕ НА БАЗОВИ СТАНЦИИ,job/4492952,Апойнт Партнърс ООД,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Survey Programmer,job/4492216,Online Solutions LTD,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Координатор европейски прoекти,job/4492350,MIVAMA Ltd,27.08.18,0,10.09.18,Пазарджик,0,0,0,0,1,,
SENIOR PHP DEVELOPER,job/4492148,УЪРКС ЕООД,27.08.18,0,10.09.18,София,1,0,0,0,1,,
Technical Customer Support,job/4492146,УЪРКС ЕООД,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Team leader - Javascript,job/4492149,УЪРКС ЕООД,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Technical Support Representative with Hebrew,job/4492403,People Ltd.,27.08.18,0,10.09.18,София,0,0,0,0,1,,
Salesforce Solution Architect,job/4491707,COCA-COLA BULGARIA EOOD,24.08.18,0,10.09.18,София,0,0,0,0,1,,
DevOps Engineer,job/4491706,COCA-COLA BULGARIA EOOD,24.08.18,0,10.09.18,София,0,0,0,0,1,,
Sales Representatives,job/4491619,НС 1 ООД,24.08.18,0,10.09.18,Пловдив,0,0,0,0,1,,
Sales Representatives,job/4491612,НС 1 ООД,24.08.18,0,10.09.18,Монтана,0,0,0,0,1,,
Сътрудник поддръжката на онлайн магазин,job/4491484,Ен Ай Си Ти ЕООД,24.08.18,0,10.09.18,Стара Загора,0,0,0,0,1,,
Офис Организатор,job/4491464,ИЛЮЖЪН НЕТ ЕООД,24.08.18,0,10.09.18,Бургас,0,0,0,0,1,,
Junior Java Developer (Configuration),job/4491406,САУТ ВАЛЮ ЕООД,24.08.18,0,10.09.18,София,0,0,0,0,1,,
СУПЕРВАЙЗОР КОЛ ЦЕНТЪР,job/4491375,АВАНТ ЕКС ТЕХНОЛОДЖИ ЕООД,24.08.18,0,10.09.18,София,0,0,0,0,1,,
IT Operations Engineer,job/4491354,Top Skills Recruitment Ltd,24.08.18,0,10.09.18,София,0,0,0,0,1,,
Web Application Engineer,job/4491342,Top Skills Recruitment Ltd,24.08.18,0,10.09.18,София,0,0,0,0,1,,
Ръководител „Информационни и комуникационни технологии и системи за управление“,job/4491339,Джой Фешън ЕООД,24.08.18,0,10.09.18,София,0,0,0,0,1,,
PHP програмист,job/4491323,Ен Ай Си Ти ЕООД,24.08.18,0,10.09.18,Стара Загора,0,0,0,0,1,,
Web Application Developer,job/4491330,Top Skills Recruitment Ltd,24.08.18,0,10.09.18,София,0,0,0,0,1,,
Business Intelligence developer,job/4491218,Булпрос Консултинг АД,24.08.18,0,10.09.18,София,0,0,0,0,1,,
Търговски представител,job/4491219,STRATONS LTD,24.08.18,0,10.09.18,Русе,0,0,0,0,1,,
Техник поддръжка на телекомуникационна мрежа,job/4491210,ТОП НЕТ БГ ЕООД,24.08.18,0,10.09.18,Варна,0,0,0,0,1,,
IT System and Security Analyst,job/4491142,ОББ ИНТЕРЛИЙЗ ЕАД,24.08.18,0,10.09.18,София,0,0,0,0,1,,
Програмист,job/4491105,КОНТАБИЛ ЕООД,24.08.18,0,10.09.18,Русе,0,0,0,0,1,,
Operations Associate,job/4490035,Aeternity Ventures EOOD,24.08.18,0,10.09.18,София,0,0,0,0,1,,
System administrator with German,job/4490854,RADIOACTIVE INTERNATIONAL RECRUITMENT EOOD,24.08.18,0,10.09.18,София,0,0,0,0,1,,
Senior Database Developer,job/4490958,Adecco Bulgaria Ltd.,24.08.18,0,10.09.18,София,0,0,0,0,1,,
Продавач-консултант онлайн магазин,job/4490808,ВИКАНТО-КА ЕООД,24.08.18,0,10.09.18,Перник,0,0,0,0,1,,
Embedded Developer,job/4490794,ITEAM BULGARIA Ltd.,24.08.18,0,10.09.18,София,0,0,0,0,1,,
Integration Software Engineer,job/4490792,ITEAM BULGARIA Ltd.,24.08.18,0,10.09.18,София,0,0,0,0,1,,
Специалист тестване на софтуер / Quality Assurance Engineer,job/4490752,УЧА.се ООД,24.08.18,0,10.09.18,Варна,0,0,0,0,1,,
Linux/Unix System Administrator,job/4490751,MUSALA SOFT AD,24.08.18,0,10.09.18,Русе,0,0,0,0,1,,
Linux/Unix System Administrator,job/4490744,MUSALA SOFT AD,24.08.18,0,10.09.18,Бургас,0,0,0,0,1,,
Linux/Unix System Administrator,job/4490740,MUSALA SOFT AD,24.08.18,0,10.09.18,София,0,0,0,0,1,,
Oператор в интернет клуб,job/4490571,СТИБ КОНТРОЛ ЕООД,24.08.18,0,10.09.18,Пловдив,0,0,0,0,1,,
Експерт продажби по телефон,job/4490562,Практис / Мегадом ООД,24.08.18,0,10.09.18,София,0,0,0,0,1,,
C/C++ Software Engineer,job/4490542,Interconsult Bulgaria Ltd.,24.08.18,0,10.09.18,София,0,0,0,0,1,,
Сервизен Техник,job/4490495,Компютър Маркет ЕООД,24.08.18,0,10.09.18,Пловдив,0,0,0,0,1,,
JavaScript Full-Stack Developer,job/4490492,ИНЖИМА БЪЛГАРИЯ ЕООД,24.08.18,0,10.09.18,София,0,0,0,0,1,,
Организатор Туристически Офис,job/4490470,Бамби М тур ЕООД,24.08.18,0,10.09.18,София,0,0,0,0,1,,
Senior Full Stack Web Developer (React or Angular + Python),job/4490138,ЕНТЪРПРАЙЗ ЕС ДИ ЕС ООД,24.08.18,0,10.09.18,Варна,0,0,0,0,1,,
ПРОГРАМИСТИ - NET C# програмиране + SQL 2005,job/4490009,БИСОФТ ЕООД,23.08.18,0,10.09.18,Пловдив,0,0,0,0,1,,
Специалист Климатична техника,job/4489980,Ериксон Телекомюникейшънс България ЕООД,23.08.18,0,10.09.18,Благоевград,0,0,0,0,1,,
Специалист Климатична техника,job/4489975,Ериксон Телекомюникейшънс България ЕООД,23.08.18,0,10.09.18,Велико Търново,0,0,0,0,1,,
Инженер Поддръжка на телеком оборудване,job/4489971,Ериксон Телекомюникейшънс България ЕООД,23.08.18,0,10.09.18,Враца,0,0,0,0,1,,
Инженер Поддръжка на телеком оборудване,job/4489968,Ериксон Телекомюникейшънс България ЕООД,23.08.18,0,10.09.18,Благоевград,0,0,0,0,1,,
Инженер Поддръжка на телеком оборудване,job/4489955,Ериксон Телекомюникейшънс България ЕООД,23.08.18,0,10.09.18,Хасково,0,0,0,0,1,,
IT/Technical Recruitment Consultants,job/4489884,TECHWORK.BG LTD.,23.08.18,0,10.09.18,София,1,0,0,0,1,,
IT Recruiter (Internship),job/4489885,TECHWORK.BG LTD.,23.08.18,0,10.09.18,София,1,0,0,0,1,,
Assistant Account Manager (Sales Specialist) for Germany,job/4489944,ODESSOS GLOBAL SERVICES EOOD,23.08.18,0,10.09.18,Варна,0,0,0,0,1,,
Assistant Account Manager (Sales Specialist) for France,job/4489943,ODESSOS GLOBAL SERVICES EOOD,23.08.18,0,10.09.18,Варна,0,0,0,0,1,,
PHP Developer,job/4489939,IQ SOFT Ltd,23.08.18,0,10.09.18,София,0,0,0,0,1,,
Java Developer,job/4489935,IQ SOFT Ltd,23.08.18,0,10.09.18,София,0,0,0,0,1,,
Koordinator – Online Shop - Deutsche Sprache,job/4489819,ТАСК КЛАУД ЕООД,23.08.18,0,10.09.18,Пловдив,0,0,0,0,1,,
Технически сътрудник,job/4489732,ЕТ УНАКС - ЮРИЙ ЙОРДАНОВ,23.08.18,0,10.09.18,Бургас,0,0,0,0,1,,
Technical Product Manager - Machine Learning,job/4489667,Novi Global Recruitment / Рекрут Про ЕООД,23.08.18,0,10.09.18,София,0,0,0,0,1,,
Sales Specialist,job/4489725,MWD TECHNOLOGIES Ltd,23.08.18,0,10.09.18,София,0,0,0,0,1,,
"Client Technical Support Agent with Portuguese, Swedish, Slovak, Hungarian or German",job/4489683,Астреа Рикрутмънт ЕООД,23.08.18,0,10.09.18,Варна,0,0,0,0,1,,
Junior Helpdesk Administrator with English,job/4489705,ТУРБОТРАКС БЪЛГАРИЯ ООД,23.08.18,0,10.09.18,София,0,0,0,0,1,,
Sales Specialist,job/4489695,MWD TECHNOLOGIES Ltd,23.08.18,0,10.09.18,София,0,0,0,0,1,,
MANUAL QA ENGINEER,job/4489530,Bulwork,23.08.18,0,10.09.18,София,0,0,0,0,1,,
.NET Developer,job/4489608,ФИЛКАБ АД,23.08.18,0,10.09.18,Пловдив,0,0,0,0,1,,
Стаж Customer Relationship Management of Educational Content,job/4489588,МЕТА РИЙДИНГ ООД,23.08.18,0,10.09.18,София,1,0,0,0,1,,
Web Project Manager,job/4489576,Hedgehog Development Bulgaria Ltd,23.08.18,0,10.09.18,София,0,0,0,0,1,,
Website Administrator,job/4489536,Проспекто груп АД,23.08.18,0,10.09.18,София,0,0,0,0,1,,
Graphic Designer,job/4489504,GAN Software Services BG Ltd,23.08.18,0,10.09.18,София,0,0,0,0,1,,
Senior PHP developer,job/4489367,Е ВИЖЪН ЕООД,23.08.18,0,10.09.18,Варна,0,0,0,0,1,,
Junior Recruiter Specialist/Младши специалист подбор на персонал,job/4489346,ДЖЕНЪРЕЙШЪН УАЙ ХОУМС ООД,23.08.18,0,10.09.18,София,0,0,0,0,1,,
1st Line Support Technician - English speaking,job/4489310,MISSHOSTING EOOD,23.08.18,0,10.09.18,София,0,0,0,0,1,,
Senior PHP Developer,job/4489312,All Channels Communication LTD,23.08.18,0,10.09.18,София,0,0,0,0,1,,
Junior PHP Developer,job/4489308,All Channels Communication LTD,23.08.18,0,10.09.18,София,0,0,0,0,1,,
Junior Software Engineers,job/4489242,Пи Еф Джи България ЕООД,23.08.18,0,10.09.18,София,0,0,0,0,1,,
Junior Office assistant,job/4488939,ИЗИ КОНСУЛТ ООД,23.08.18,0,10.09.18,София,0,0,0,0,1,,
PHP/ MySQL програмист,job/4489019,ВАЛИВАЛ ООД,23.08.18,0,10.09.18,Стара Загора,0,0,0,0,1,,
Android / iOS Developer,job/4489015,ВАЛИВАЛ ООД,23.08.18,0,10.09.18,Стара Загора,0,0,0,0,1,,
Junior Online Survey Programmer,job/4488771,BULGARIAN ONLINE RESEARCH OOD,23.08.18,0,10.09.18,Бургас,0,0,0,0,1,,
Web Master,job/4488736,КОНВЪРШЪН ЮНИВЪРС ООД,23.08.18,0,10.09.18,София,0,0,0,0,1,,
Администратор интернет търговия,job/4488728,БВА И СИЕ ООД / град Стара Загора ,23.08.18,0,10.09.18,Стара Загора,0,0,0,0,1,,
Асистент Онлайн Търговия с немски език,job/4488730,БВА И СИЕ ООД / град Стара Загора ,23.08.18,0,10.09.18,Стара Загора,0,0,0,0,1,,
Лектор онлайн разплащания,job/4488678,Уебинар глобал ЕООД,23.08.18,0,10.09.18,София,0,0,0,0,1,,
Senior Linux System Administrator,job/4488675,Nebosystems Ltd,23.08.18,0,10.09.18,София,0,0,0,0,1,,
Team Lead of Training Team,job/4488659,СОФТУЕРЕН УНИВЕРСИТЕТ ЕООД,23.08.18,0,10.09.18,София,0,0,0,0,1,,
Интегратор - монтажник на телекомуникационно оборудване за мобилни оператори,job/4488531,БИ ТИЙМ ЕООД,23.08.18,0,10.09.18,София,0,0,0,0,1,,
Java Lead Engineer,job/4488464,Intracol Technologies AD,23.08.18,0,10.09.18,София,0,0,0,0,1,,
Standard Quality Assurance Engineer- Intracol Products Division,job/4488471,Intracol Technologies AD,23.08.18,0,10.09.18,София,0,0,0,0,1,,
Senior Java Developer,job/4488349,GAN Software Services BG Ltd,23.08.18,0,10.09.18,София,0,0,0,0,1,,
Лектори по Програмиране,job/4488382,Уебинар глобал ЕООД,23.08.18,0,10.09.18,София,0,0,0,0,1,,
React.js и Node.js developer,job/4488274,ЕТ ИЛКО ХРИСТОВ - АЙ-ДЖИ-СИ,23.08.18,0,10.09.18,Варна,0,0,0,0,1,,
Informatiker (Generalist) (m/w),job/4488188,UnaLingua Bulgaria OOD,23.08.18,0,10.09.18,Бургас,0,0,0,0,1,,
ТЪРГОВЕЦ – СОФТУЕРНИ РЕШЕНИЯ,job/4488177,ОРАК - ИНЖЕНЕРИНГ ЕООД,23.08.18,0,10.09.18,Банско,0,0,0,0,1,,
СТАЖАНТ „МАРКЕТИНГ И ПРОДАЖБИ“,job/4488170,ОРАК - ИНЖЕНЕРИНГ ЕООД,23.08.18,0,10.09.18,Стара Загора,1,0,0,0,1,,
Business Operations Specialist,job/4488081,Lift HR Solutions OOD,22.08.18,0,10.09.18,София,0,0,0,0,1,,
